Корюківський	Корюківка	Чернігівська	51.775277777777774,32.24944444444444
Куликівський	Куликівка	Чернігівська	NULL
Менський	Мена	Чернігівська	NULL
Ніжинський	Ніжин	Чернігівська	51.04277777777778,31.87361111111111
Новгород-Сіверський	Новгород-Сіверський	Чернігівська	51.99722222222222,33.266666666666666
Новозаводський	Чернігів	Чернігівська	NULL
Носівський	Носівка	Чернігівська	NULL
Прилуцький	Прилуки	Чернігівська	50.58916666666667,32.385555555555555
Ріпкинський	Ріпки	Чернігівська	NULL
Семенівський	Семенівка	Чернігівська	NULL
Сновський	Сновськ	Чернігівська	NULL
Сосницький	Сосниця	Чернігівська	NULL
Срібнянський	Срібне	Чернігівська	NULL
Талалаївський	Талалаївка	Чернігівська	NULL
Чернігівський	Чернігів	Чернігівська	51.49111111111111,31.298611111111114
Балаклавський	Севастополь	Крим	NULL
Бахчисарайський	Бахчисарай	Крим	NULL
Білогірський	Білогірськ	Крим	NULL
Гагарінський	Севастополь	Крим	NULL
Джанкойський	Джанкой	Крим	NULL
Євпаторійський	Євпаторія	Крим	NULL
Залізничний	Сімферополь	Крим	NULL
Керченський	Керч	Крим	NULL
Київський	Сімферополь	Крим	NULL
Кіровський	Кіровське	Крим	NULL
Красногвардійський	Красногвардійське	Крим	NULL
Красноперекопський	Красноперекопськ	Крим	NULL
Курманський	Курман	Крим	NULL
Ленінський	Леніне	Крим	NULL
Ленінський	Севастополь	Крим	NULL
Нахімовський	Севастополь	Крим	NULL
Нижньогірський	Нижньогірський	Крим	NULL
Первомайський	Первомайське	Крим	NULL
Перекопський	Яни Капу	Крим	NULL
Роздольненський	Роздольне	Крим	NULL
Сакський	Саки	Крим	NULL
Сімферопольський	Сімферополь	Крим	NULL
Совєтський	Совєтський	Крим	NULL
Феодосійський	Феодосія	Крим	NULL
Центральний	Сімферополь	Крим	NULL
Чорноморський	Чорноморське	Крим	NULL
Ялтинський	Ялта	Крим	NULL
Київ	Київ	Київська	50.45,30.52361111111111
